"Thành Phố","Mã TP","Quận Huyện","Mã QH","Phường Xã","Mã PX"
"Kiên Giang","91","Huyện Giồng Riềng","906","Xã Long Thạnh","30943"
"Kiên Giang","91","Huyện Giồng Riềng","906","Xã Vĩnh Thạnh","30946"
"Kiên Giang","91","Huyện Giồng Riềng","906","Xã Vĩnh Phú","30947"
"Kiên Giang","91","Huyện Giồng Riềng","906","Xã  Hòa Thuận","30949"
"Kiên Giang","91","Huyện Giồng Riềng","906","Xã Ngọc Hoà","30950"
"Kiên Giang","91","Huyện Gò Quao","907","Thị trấn Gò Quao","30952"
"Kiên Giang","91","Huyện Gò Quao","907","Xã Vĩnh Hòa Hưng Bắc","30955"
"Kiên Giang","91","Huyện Gò Quao","907","Xã Định Hòa","30958"
"Kiên Giang","91","Huyện Gò Quao","907","Xã Thới Quản","30961"
"Kiên Giang","91","Huyện Gò Quao","907","Xã Định An","30964"
"Kiên Giang","91","Huyện Gò Quao","907","Xã Thủy Liễu","30967"
"Kiên Giang","91","Huyện Gò Quao","907","Xã Vĩnh Hòa Hưng Nam","30970"
"Kiên Giang","91","Huyện Gò Quao","907","Xã Vĩnh Phước A","30973"
"Kiên Giang","91","Huyện Gò Quao","907","Xã Vĩnh Phước B","30976"
"Kiên Giang","91","Huyện Gò Quao","907","Xã Vĩnh Tuy","30979"
"Kiên Giang","91","Huyện Gò Quao","907","Xã Vĩnh Thắng","30982"
"Kiên Giang","91","Huyện An Biên","908","Thị trấn Thứ Ba","30985"
"Kiên Giang","91","Huyện An Biên","908","Xã Tây Yên","30988"
"Kiên Giang","91","Huyện An Biên","908","Xã Tây Yên A","30991"
"Kiên Giang","91","Huyện An Biên","908","Xã Nam Yên","30994"
"Kiên Giang","91","Huyện An Biên","908","Xã Hưng Yên","30997"
"Kiên Giang","91","Huyện An Biên","908","Xã Nam Thái","31000"
"Kiên Giang","91","Huyện An Biên","908","Xã Nam Thái A","31003"
"Kiên Giang","91","Huyện An Biên","908","Xã Đông Thái","31006"
"Kiên Giang","91","Huyện An Biên","908","Xã Đông Yên","31009"
"Kiên Giang","91","Huyện An Minh","909","Thị trấn Thứ Mười Một","31018"
"Kiên Giang","91","Huyện An Minh","909","Xã Thuận Hoà","31021"
"Kiên Giang","91","Huyện An Minh","909","Xã Đông Hòa","31024"
"Kiên Giang","91","Huyện An Minh","909","Xã Đông Thạnh","31030"
"Kiên Giang","91","Huyện An Minh","909","Xã Tân Thạnh","31031"
"Kiên Giang","91","Huyện An Minh","909","Xã Đông Hưng","31033"
"Kiên Giang","91","Huyện An Minh","909","Xã Đông Hưng A","31036"
"Kiên Giang","91","Huyện An Minh","909","Xã Đông Hưng B","31039"
"Kiên Giang","91","Huyện An Minh","909","Xã Vân Khánh","31042"
"Kiên Giang","91","Huyện An Minh","909","Xã Vân Khánh Đông","31045"
"Kiên Giang","91","Huyện An Minh","909","Xã Vân Khánh Tây","31048"
"Kiên Giang","91","Huyện Vĩnh Thuận","910","Thị trấn Vĩnh Thuận","31051"
"Kiên Giang","91","Huyện Vĩnh Thuận","910","Xã Vĩnh Bình Bắc","31060"
"Kiên Giang","91","Huyện Vĩnh Thuận","910","Xã Vĩnh Bình Nam","31063"
"Kiên Giang","91","Huyện Vĩnh Thuận","910","Xã Bình Minh","31064"
"Kiên Giang","91","Huyện Vĩnh Thuận","910","Xã Vĩnh Thuận","31069"
"Kiên Giang","91","Huyện Vĩnh Thuận","910","Xã Tân Thuận","31072"
"Kiên Giang","91","Huyện Vĩnh Thuận","910","Xã Phong Đông","31074"
"Kiên Giang","91","Huyện Vĩnh Thuận","910","Xã Vĩnh Phong","31075"
"Kiên Giang","91","Huyện Phú Quốc","911","Thị trấn Dương Đông","31078"
"Kiên Giang","91","Huyện Phú Quốc","911","Thị trấn An Thới","31081"
"Kiên Giang","91","Huyện Phú Quốc","911","Xã Cửa Cạn","31084"
"Kiên Giang","91","Huyện Phú Quốc","911","Xã Gành Dầu","31087"
"Kiên Giang","91","Huyện Phú Quốc","911","Xã Cửa Dương","31090"
"Kiên Giang","91","Huyện Phú Quốc","911","Xã Hàm Ninh","31093"
"Kiên Giang","91","Huyện Phú Quốc","911","Xã Dương Tơ","31096"
"Kiên Giang","91","Huyện Phú Quốc","911","Xã Hòn Thơm","31099"
"Kiên Giang","91","Huyện Phú Quốc","911","Xã Bãi Thơm","31102"
"Kiên Giang","91","Huyện Phú Quốc","911","Xã Thổ Châu","31105"
"Kiên Giang","91","Huyện Kiên Hải","912","Xã Hòn Tre","31108"
"Kiên Giang","91","Huyện Kiên Hải","912","Xã Lại Sơn","31111"
"Kiên Giang","91","Huyện Kiên Hải","912","Xã An Sơn","31114"
"Kiên Giang","91","Huyện Kiên Hải","912","Xã Nam Du","31115"
"Kiên Giang","91","Huyện U Minh Thượng","913","Xã Thạnh Yên","31012"
"Kiên Giang","91","Huyện U Minh Thượng","913","Xã Thạnh Yên A","31015"
"Kiên Giang","91","Huyện U Minh Thượng","913","Xã An Minh Bắc","31027"
"Kiên Giang","91","Huyện U Minh Thượng","913","Xã Vĩnh Hòa","31054"
"Kiên Giang","91","Huyện U Minh Thượng","913","Xã Hoà Chánh","31057"
"Kiên Giang","91","Huyện U Minh Thượng","913","Xã Minh Thuận","31066"
"Kiên Giang","91","Huyện Giang Thành","914","Xã Vĩnh Phú","30791"
"Kiên Giang","91","Huyện Giang Thành","914","Xã Vĩnh Điều","30793"
"Kiên Giang","91","Huyện Giang Thành","914","Xã Tân Khánh Hòa","30796"
"Kiên Giang","91","Huyện Giang Thành","914","Xã Phú Lợi","30797"
"Kiên Giang","91","Huyện Giang Thành","914","Xã Phú Mỹ","30799"
"Cần Thơ","92","Quận Ninh Kiều","916","Phường Cái Khế","31117"
"Cần Thơ","92","Quận Ninh Kiều","916","Phường An Hòa","31120"
"Cần Thơ","92","Quận Ninh Kiều","916","Phường Thới Bình","31123"
"Cần Thơ","92","Quận Ninh Kiều","916","Phường An Nghiệp","31126"
"Cần Thơ","92","Quận Ninh Kiều","916","Phường An Cư","31129"
"Cần Thơ","92","Quận Ninh Kiều","916","Phường An Hội","31132"
"Cần Thơ","92","Quận Ninh Kiều","916","Phường Tân An","31135"
"Cần Thơ","92","Quận Ninh Kiều","916","Phường An Lạc","31138"
"Cần Thơ","92","Quận Ninh Kiều","916","Phường An Phú","31141"
"Cần Thơ","92","Quận Ninh Kiều","916","Phường Xuân Khánh","31144"
"Cần Thơ","92","Quận Ninh Kiều","916","Phường Hưng Lợi","31147"
"Cần Thơ","92","Quận Ninh Kiều","916","Phường An Khánh","31149"
"Cần Thơ","92","Quận Ninh Kiều","916","Phường An Bình","31150"
"Cần Thơ","92","Quận Ô Môn","917","Phường Châu Văn Liêm","31153"
"Cần Thơ","92","Quận Ô Môn","917","Phường Thới Hòa","31154"
"Cần Thơ","92","Quận Ô Môn","917","Phường Thới Long","31156"
"Cần Thơ","92","Quận Ô Môn","917","Phường Long Hưng","31157"
"Cần Thơ","92","Quận Ô Môn","917","Phường Thới An","31159"
"Cần Thơ","92","Quận Ô Môn","917","Phường Phước Thới","31162"
"Cần Thơ","92","Quận Ô Môn","917","Phường Trường Lạc","31165"
"Cần Thơ","92","Quận Bình Thuỷ","918","Phường Bình Thủy","31168"
"Cần Thơ","92","Quận Bình Thuỷ","918","Phường Trà An","31169"
"Cần Thơ","92","Quận Bình Thuỷ","918","Phường Trà Nóc","31171"
"Cần Thơ","92","Quận Bình Thuỷ","918","Phường Thới An Đông","31174"
"Cần Thơ","92","Quận Bình Thuỷ","918","Phường An Thới","31177"
"Cần Thơ","92","Quận Bình Thuỷ","918","Phường Bùi Hữu Nghĩa","31178"
"Cần Thơ","92","Quận Bình Thuỷ","918","Phường Long Hòa","31180"
"Cần Thơ","92","Quận Bình Thuỷ","918","Phường Long Tuyền","31183"
"Cần Thơ","92","Quận Cái Răng","919","Phường Lê Bình","31186"
"Cần Thơ","92","Quận Cái Răng","919","Phường Hưng Phú","31189"
"Cần Thơ","92","Quận Cái Răng","919","Phường Hưng Thạnh","31192"
"Cần Thơ","92","Quận Cái Răng","919","Phường Ba Láng","31195"
"Cần Thơ","92","Quận Cái Răng","919","Phường Thường Thạnh","31198"
"Cần Thơ","92","Quận Cái Răng","919","Phường Phú Thứ","31201"
"Cần Thơ","92","Quận Cái Răng","919","Phường Tân Phú","31204"
"Cần Thơ","92","Quận Thốt Nốt","923","Phường Thốt Nốt","31207"
"Cần Thơ","92","Quận Thốt Nốt","923","Phường Thới Thuận","31210"
"Cần Thơ","92","Quận Thốt Nốt","923","Phường Thuận An","31212"
"Cần Thơ","92","Quận Thốt Nốt","923","Phường Tân Lộc","31213"
"Cần Thơ","92","Quận Thốt Nốt","923","Phường Trung Nhứt","31216"
"Cần Thơ","92","Quận Thốt Nốt","923","Phường Thạnh Hoà","31217"
"Cần Thơ","92","Quận Thốt Nốt","923","Phường Trung Kiên","31219"
"Cần Thơ","92","Quận Thốt Nốt","923","Phường Tân Hưng","31227"
"Cần Thơ","92","Quận Thốt Nốt","923","Phường Thuận Hưng","31228"
"Cần Thơ","92","Huyện Vĩnh Thạnh","924","Xã Vĩnh Bình","31211"
"Cần Thơ","92","Huyện Vĩnh Thạnh","924","Thị trấn Thanh An","31231"
"Cần Thơ","92","Huyện Vĩnh Thạnh","924","Thị trấn Vĩnh Thạnh","31232"
"Cần Thơ","92","Huyện Vĩnh Thạnh","924","Xã Thạnh Mỹ","31234"
"Cần Thơ","92","Huyện Vĩnh Thạnh","924","Xã Vĩnh Trinh","31237"
"Cần Thơ","92","Huyện Vĩnh Thạnh","924","Xã Thạnh An","31240"
"Cần Thơ","92","Huyện Vĩnh Thạnh","924","Xã Thạnh Tiến","31241"
"Cần Thơ","92","Huyện Vĩnh Thạnh","924","Xã Thạnh Thắng","31243"
"Cần Thơ","92","Huyện Vĩnh Thạnh","924","Xã Thạnh Lợi","31244"
"Cần Thơ","92","Huyện Vĩnh Thạnh","924","Xã Thạnh Qưới","31246"
"Cần Thơ","92","Huyện Vĩnh Thạnh","924","Xã Thạnh Lộc","31252"
"Cần Thơ","92","Huyện Cờ Đỏ","925","Xã Trung An","31222"
"Cần Thơ","92","Huyện Cờ Đỏ","925","Xã Trung Thạnh","31225"
"Cần Thơ","92","Huyện Cờ Đỏ","925","Xã Thạnh Phú","31249"
"Cần Thơ","92","Huyện Cờ Đỏ","925","Xã Trung Hưng","31255"
"Cần Thơ","92","Huyện Cờ Đỏ","925","Thị trấn Cờ Đỏ","31261"
"Cần Thơ","92","Huyện Cờ Đỏ","925","Xã Thới Hưng","31264"
"Cần Thơ","92","Huyện Cờ Đỏ","925","Xã Đông Hiệp","31273"
"Cần Thơ","92","Huyện Cờ Đỏ","925","Xã Đông Thắng","31274"
"Cần Thơ","92","Huyện Cờ Đỏ","925","Xã Thới Đông","31276"
"Cần Thơ","92","Huyện Cờ Đỏ","925","Xã Thới Xuân","31277"
"Cần Thơ","92","Huyện Phong Điền","926","Thị trấn Phong Điền","31299"
"Cần Thơ","92","Huyện Phong Điền","926","Xã Nhơn Ái","31300"
"Cần Thơ","92","Huyện Phong Điền","926","Xã Giai Xuân","31303"
"Cần Thơ","92","Huyện Phong Điền","926","Xã Tân Thới","31306"
"Cần Thơ","92","Huyện Phong Điền","926","Xã Trường Long","31309"
"Cần Thơ","92","Huyện Phong Điền","926","Xã Mỹ Khánh","31312"
"Cần Thơ","92","Huyện Phong Điền","926","Xã Nhơn Nghĩa","31315"
"Cần Thơ","92","Huyện Thới Lai","927","Thị trấn Thới Lai","31258"
"Cần Thơ","92","Huyện Thới Lai","927","Xã Thới Thạnh","31267"
"Cần Thơ","92","Huyện Thới Lai","927","Xã Tân Thạnh","31268"
"Cần Thơ","92","Huyện Thới Lai","927","Xã Xuân Thắng","31270"
"Cần Thơ","92","Huyện Thới Lai","927","Xã Đông Bình","31279"
"Cần Thơ","92","Huyện Thới Lai","927","Xã Đông Thuận","31282"
"Cần Thơ","92","Huyện Thới Lai","927","Xã Thới Tân","31285"
"Cần Thơ","92","Huyện Thới Lai","927","Xã Trường Thắng","31286"
"Cần Thơ","92","Huyện Thới Lai","927","Xã Định Môn","31288"
"Cần Thơ","92","Huyện Thới Lai","927","Xã Trường Thành","31291"
"Cần Thơ","92","Huyện Thới Lai","927","Xã Trường Xuân","31294"
"Cần Thơ","92","Huyện Thới Lai","927","Xã Trường Xuân A","31297"
"Cần Thơ","92","Huyện Thới Lai","927","Xã Trường Xuân B","31298"
"Hậu Giang","93","Vị Thanh","930","Phường I","31318"
"Hậu Giang","93","Vị Thanh","930","Phường III","31321"
"Hậu Giang","93","Vị Thanh","930","Phường IV","31324"
"Hậu Giang","93","Vị Thanh","930","Phường V","31327"
"Hậu Giang","93","Vị Thanh","930","Phường VII","31330"
"Hậu Giang","93","Vị Thanh","930","Xã Vị Tân","31333"
"Hậu Giang","93","Vị Thanh","930","Xã Hoả Lựu","31336"
"Hậu Giang","93","Vị Thanh","930","Xã Tân Tiến","31338"
"Hậu Giang","93","Vị Thanh","930","Xã Hoả Tiến","31339"
"Hậu Giang","93","Thị xã Ngã Bảy","931","Phường Ngã Bảy","31340"
"Hậu Giang","93","Thị xã Ngã Bảy","931","Phường Lái Hiếu","31341"
"Hậu Giang","93","Thị xã Ngã Bảy","931","Phường Hiệp Thành","31343"
"Hậu Giang","93","Thị xã Ngã Bảy","931","Xã Hiệp Lợi","31344"
"Hậu Giang","93","Thị xã Ngã Bảy","931","Xã Đại Thành","31411"
"Hậu Giang","93","Thị xã Ngã Bảy","931","Xã Tân Thành","31414"
"Hậu Giang","93","Huyện Châu Thành A","932","Thị trấn Một Ngàn","31342"
"Hậu Giang","93","Huyện Châu Thành A","932","Xã Tân Hoà","31345"
"Hậu Giang","93","Huyện Châu Thành A","932","Thị trấn Bảy Ngàn","31346"
"Hậu Giang","93","Huyện Châu Thành A","932","Xã Trường Long Tây","31348"
"Hậu Giang","93","Huyện Châu Thành A","932","Xã Trường Long A","31351"
"Hậu Giang","93","Huyện Châu Thành A","932","Xã Nhơn Nghĩa A","31357"
"Hậu Giang","93","Huyện Châu Thành A","932","Thị trấn Rạch Gòi","31359"
"Hậu Giang","93","Huyện Châu Thành A","932","Xã Thạnh Xuân","31360"
"Hậu Giang","93","Huyện Châu Thành A","932","Thị trấn Cái Tắc","31362"
"Hậu Giang","93","Huyện Châu Thành A","932","Xã Tân Phú Thạnh","31363"
"Hậu Giang","93","Huyện Châu Thành","933","Thị Trấn Ngã Sáu","31366"
"Hậu Giang","93","Huyện Châu Thành","933","Xã Đông Thạnh","31369"
"Hậu Giang","93","Huyện Châu Thành","933","Xã Phú An","31372"
"Hậu Giang","93","Huyện Châu Thành","933","Xã Đông Phú","31375"
"Hậu Giang","93","Huyện Châu Thành","933","Xã Phú Hữu","31378"
"Hậu Giang","93","Huyện Châu Thành","933","Xã Phú Tân","31379"
"Hậu Giang","93","Huyện Châu Thành","933","Thị trấn Mái Dầm","31381"
"Hậu Giang","93","Huyện Châu Thành","933","Xã Đông Phước","31384"
"Hậu Giang","93","Huyện Châu Thành","933","Xã Đông Phước A","31387"
"Hậu Giang","93","Huyện Phụng Hiệp","934","Thị trấn Kinh Cùng","31393"
"Hậu Giang","93","Huyện Phụng Hiệp","934","Thị trấn Cây Dương","31396"
"Hậu Giang","93","Huyện Phụng Hiệp","934","Xã Tân Bình","31399"
"Hậu Giang","93","Huyện Phụng Hiệp","934","Xã Bình Thành","31402"
"Hậu Giang","93","Huyện Phụng Hiệp","934","Xã Thạnh Hòa","31405"
"Hậu Giang","93","Huyện Phụng Hiệp","934","Xã Long Thạnh","31408"
"Hậu Giang","93","Huyện Phụng Hiệp","934","Xã Phụng Hiệp","31417"
"Hậu Giang","93","Huyện Phụng Hiệp","934","Xã Hòa Mỹ","31420"
"Hậu Giang","93","Huyện Phụng Hiệp","934","Xã Hòa An","31423"
"Hậu Giang","93","Huyện Phụng Hiệp","934","Xã Phương Bình","31426"
"Hậu Giang","93","Huyện Phụng Hiệp","934","Xã Hiệp Hưng","31429"
"Hậu Giang","93","Huyện Phụng Hiệp","934","Xã Tân Phước Hưng","31432"
"Hậu Giang","93","Huyện Phụng Hiệp","934","Thị trấn Búng Tàu","31433"
"Hậu Giang","93","Huyện Phụng Hiệp","934","Xã Phương Phú","31435"
"Hậu Giang","93","Huyện Phụng Hiệp","934","Xã Tân Long","31438"
"Hậu Giang","93","Huyện Vị Thuỷ","935","Thị trấn Nàng Mau","31441"
"Hậu Giang","93","Huyện Vị Thuỷ","935","Xã Vị Trung","31444"
"Hậu Giang","93","Huyện Vị Thuỷ","935","Xã Vị Thuỷ","31447"
"Hậu Giang","93","Huyện Vị Thuỷ","935","Xã Vị Thắng","31450"
"Hậu Giang","93","Huyện Vị Thuỷ","935","Xã Vĩnh Thuận Tây","31453"
"Hậu Giang","93","Huyện Vị Thuỷ","935","Xã Vĩnh Trung","31456"
"Hậu Giang","93","Huyện Vị Thuỷ","935","Xã Vĩnh Tường","31459"
"Hậu Giang","93","Huyện Vị Thuỷ","935","Xã Vị Đông","31462"
"Hậu Giang","93","Huyện Vị Thuỷ","935","Xã Vị Thanh","31465"
"Hậu Giang","93","Huyện Vị Thuỷ","935","Xã Vị Bình","31468"
"Hậu Giang","93","Huyện Long Mỹ","936","Xã Thuận Hưng","31483"
"Hậu Giang","93","Huyện Long Mỹ","936","Xã Thuận Hòa","31484"
"Hậu Giang","93","Huyện Long Mỹ","936","Xã Vĩnh Thuận Đông","31486"
"Hậu Giang","93","Huyện Long Mỹ","936","Xã Vĩnh Viễn","31489"
"Hậu Giang","93","Huyện Long Mỹ","936","Xã Vĩnh Viễn A","31490"
"Hậu Giang","93","Huyện Long Mỹ","936","Xã Lương Tâm","31492"
"Hậu Giang","93","Huyện Long Mỹ","936","Xã Lương Nghĩa","31493"
"Hậu Giang","93","Huyện Long Mỹ","936","Xã Xà Phiên","31495"
"Hậu Giang","93","Thị xã Long Mỹ","937","Phường Thuận An","31471"
"Hậu Giang","93","Thị xã Long Mỹ","937","Phường Trà Lồng","31472"
"Hậu Giang","93","Thị xã Long Mỹ","937","Phường Bình Thạnh","31473"
"Hậu Giang","93","Thị xã Long Mỹ","937","Xã Long Bình","31474"
"Hậu Giang","93","Thị xã Long Mỹ","937","Phường Vĩnh Tường","31475"
"Hậu Giang","93","Thị xã Long Mỹ","937","Xã Long Trị","31477"
"Hậu Giang","93","Thị xã Long Mỹ","937","Xã Long Trị A","31478"
"Hậu Giang","93","Thị xã Long Mỹ","937","Xã Long Phú","31480"
"Hậu Giang","93","Thị xã Long Mỹ","937","Xã Tân Phú","31481"
"Sóc Trăng","94","Sóc Trăng","941","Phường 5","31498"
"Sóc Trăng","94","Sóc Trăng","941","Phường 7","31501"
"Sóc Trăng","94","Sóc Trăng","941","Phường 8","31504"
"Sóc Trăng","94","Sóc Trăng","941","Phường 6","31507"
"Sóc Trăng","94","Sóc Trăng","941","Phường 2","31510"
"Sóc Trăng","94","Sóc Trăng","941","Phường 1","31513"
"Sóc Trăng","94","Sóc Trăng","941","Phường 4","31516"
"Sóc Trăng","94","Sóc Trăng","941","Phường 3","31519"
"Sóc Trăng","94","Sóc Trăng","941","Phường 9","31522"
"Sóc Trăng","94","Sóc Trăng","941","Phường 10","31525"
"Sóc Trăng","94","Huyện Châu Thành","942","Thị trấn Châu Thành","31569"
"Sóc Trăng","94","Huyện Châu Thành","942","Xã Hồ Đắc Kiện","31570"
"Sóc Trăng","94","Huyện Châu Thành","942","Xã Phú Tâm","31573"
"Sóc Trăng","94","Huyện Châu Thành","942","Xã Thuận Hòa","31576"
"Sóc Trăng","94","Huyện Châu Thành","942","Xã Phú Tân","31582"
"Sóc Trăng","94","Huyện Châu Thành","942","Xã Thiện Mỹ","31585"
"Sóc Trăng","94","Huyện Châu Thành","942","Xã An Hiệp","31594"
"Sóc Trăng","94","Huyện Châu Thành","942","Xã An Ninh","31600"
"Sóc Trăng","94","Huyện Kế Sách","943","Thị trấn Kế Sách","31528"
"Sóc Trăng","94","Huyện Kế Sách","943","Thị trấn An Lạc Thôn","31531"
"Sóc Trăng","94","Huyện Kế Sách","943","Xã Xuân Hòa","31534"
"Sóc Trăng","94","Huyện Kế Sách","943","Xã Phong Nẫm","31537"
"Sóc Trăng","94","Huyện Kế Sách","943","Xã An Lạc Tây","31540"
"Sóc Trăng","94","Huyện Kế Sách","943","Xã Trinh Phú","31543"
"Sóc Trăng","94","Huyện Kế Sách","943","Xã Ba Trinh","31546"
